benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
hellaswag,marginal,elastic_net,19,val,476,,,,,0.09865604201331735,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,gam,7,test,464,,,,,0.16505324991885573,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,7,train,4281,,,,,0.16505324991885573,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,7,val,476,,,,,0.16505324991885573,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,test,464,,,,,0.16276495798956603,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,train,4281,,,,,0.16276495798956603,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,val,476,,,,,0.16276495798956603,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,test,464,,,,,0.1621845830231905,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,train,4281,,,,,0.1621845830231905,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,val,476,,,,,0.1621845830231905,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,elastic_net,7,test,464,,,,,0.6504944170592353,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,7,train,3751,,,,,0.6504944170592353,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,7,val,419,,,,,0.6504944170592353,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,11,test,464,,,,,0.6492967919912189,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,11,train,3751,,,,,0.6492967919912189,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,11,val,419,,,,,0.6492967919912189,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,19,test,464,,,,,0.6440570420818403,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,19,train,3751,,,,,0.6440570420818403,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,elastic_net,19,val,419,,,,,0.6440570420818403,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,joint,gam,7,test,464,,,,,0.4671982500003651,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,7,train,3751,,,,,0.4671982500003651,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,7,val,419,,,,,0.4671982500003651,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,11,test,464,,,,,0.46438520797528327,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,11,train,3751,,,,,0.46438520797528327,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,11,val,419,,,,,0.46438520797528327,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,19,test,464,,,,,0.4701437499606982,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,19,train,3751,,,,,0.4701437499606982,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,joint,gam,19,val,419,,,,,0.4701437499606982,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,elastic_net,7,test,464,,,,,0.14868637500330806,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,7,train,4279,,,,,0.14868637500330806,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,7,val,476,,,,,0.14868637500330806,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,11,test,464,,,,,0.15002212498802692,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,11,train,4279,,,,,0.15002212498802692,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,11,val,476,,,,,0.15002212498802692,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,19,test,464,,,,,0.1437740830006078,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,19,train,4279,,,,,0.1437740830006078,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,elastic_net,19,val,476,,,,,0.1437740830006078,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
mmlu,marginal,gam,7,test,464,,,,,0.16491737496107817,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,7,train,4279,,,,,0.16491737496107817,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,7,val,476,,,,,0.16491737496107817,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,11,test,464,,,,,0.16547604207880795,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,11,train,4279,,,,,0.16547604207880795,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,11,val,476,,,,,0.16547604207880795,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,19,test,464,,,,,0.16311874997336417,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,19,train,4279,,,,,0.16311874997336417,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
mmlu,marginal,gam,19,val,476,,,,,0.16311874997336417,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,joint,elastic_net,7,test,464,,,,,0.4986550830071792,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,7,train,3765,,,,,0.4986550830071792,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,7,val,405,,,,,0.4986550830071792,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,11,test,464,,,,,0.49485858401749283,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,11,train,3765,,,,,0.49485858401749283,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,11,val,405,,,,,0.49485858401749283,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,19,test,464,,,,,0.49196262494660914,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,19,train,3765,,,,,0.49196262494660914,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,elastic_net,19,val,405,,,,,0.49196262494660914,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,joint,gam,7,test,464,,,,,0.4723873339826241,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,7,train,3765,,,,,0.4723873339826241,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,7,val,405,,,,,0.4723873339826241,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,11,test,464,,,,,0.4630979999201372,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,11,train,3765,,,,,0.4630979999201372,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,11,val,405,,,,,0.4630979999201372,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,19,test,464,,,,,0.4654575410531834,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,19,train,3765,,,,,0.4654575410531834,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,joint,gam,19,val,405,,,,,0.4654575410531834,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
truthfulqa,marginal,elastic_net,7,test,464,,,,,0.12520308303646743,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,7,train,4282,,,,,0.12520308303646743,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,7,val,476,,,,,0.12520308303646743,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,11,test,464,,,,,0.1256765000289306,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,11,train,4282,,,,,0.1256765000289306,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,11,val,476,,,,,0.1256765000289306,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,19,test,464,,,,,0.12307770899496973,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,19,train,4282,,,,,0.12307770899496973,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,elastic_net,19,val,476,,,,,0.12307770899496973,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
truthfulqa,marginal,gam,7,test,464,,,,,0.16464720794465393,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,7,train,4282,,,,,0.16464720794465393,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,7,val,476,,,,,0.16464720794465393,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,11,test,464,,,,,0.16288495808839798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,11,train,4282,,,,,0.16288495808839798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,11,val,476,,,,,0.16288495808839798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,19,test,464,,,,,0.16258308291435242,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,19,train,4282,,,,,0.16258308291435242,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
truthfulqa,marginal,gam,19,val,476,,,,,0.16258308291435242,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
