benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
b3,marginal,elastic_net,7,train,48,,,,,0.018230417044833302,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,marginal,elastic_net,7,val,6,,,,,0.018230417044833302,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,marginal,elastic_net,11,test,6,,,,,0.018766125082038343,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,marginal,elastic_net,11,train,48,,,,,0.018766125082038343,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,marginal,elastic_net,11,val,6,,,,,0.018766125082038343,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,marginal,elastic_net,19,test,6,,,,,0.01924675004556775,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b3,marginal,elastic_net,19,train,48,,,,,0.01924675004556775,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b3,marginal,elastic_net,19,val,6,,,,,0.01924675004556775,False,,"{""alpha"": 0.001, ""cv_folds"": 3, ""l1_ratio"": 0.5}"
b3,marginal,gam,7,test,6,,,,,0.028286832966841757,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,7,train,48,,,,,0.028286832966841757,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,7,val,6,,,,,0.028286832966841757,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,11,test,6,,,,,0.028847332927398384,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,11,train,48,,,,,0.028847332927398384,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,11,val,6,,,,,0.028847332927398384,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,19,test,6,,,,,0.02749008301179856,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,19,train,48,,,,,0.02749008301179856,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,gam,19,val,6,,,,,0.02749008301179856,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,marginal,xgboost,7,test,6,,,,,0.044959082966670394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,7,train,48,,,,,0.044959082966670394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,7,val,6,,,,,0.044959082966670394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,11,test,6,,,,,0.04517683293670416,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,11,train,48,,,,,0.04517683293670416,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,11,val,6,,,,,0.04517683293670416,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,19,test,6,,,,,0.04703304101713002,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,19,train,48,,,,,0.04703304101713002,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,xgboost,19,val,6,,,,,0.04703304101713002,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
